sample_id,wav_path,text,language,duration_sec,primary_emotion,secondary_emotions,intensity,reference_score,is_reference_candidate,reason,notes
MAY_0843,data/raw/wav/MAY_0843.wav,少しね、休んだ方がいいんじゃないかな。,ja,4.704,gentle,,2,5,True,句式完整，语气温和关切，时长完美，非常适合作为参考音频。,
MAY_0844,data/raw/wav/MAY_0844.wav,でもね、オカリすごい汗だよ。運動苦手なのにね。無理すると。,ja,8.789,worried,,3,3,False,时长略超建议区间，且句末为省略残句，完整性稍欠。,
MAY_0845,data/raw/wav/MAY_0845.wav,どうしたんだろうね。,ja,2.912,neutral,,2,4,True,句式完整，语气为日常询问，时长符合标准，适合作为参考。,
MAY_0846,data/raw/wav/MAY_0846.wav,おかり、この人たち知り合い?,ja,5.067,neutral,,2,4,True,疑问句结构清晰，情绪明确，适合单句参考。,
MAY_0847,data/raw/wav/MAY_0847.wav,おかえりどこに行くの?,ja,3.776,worried,,2,3,True,包含连贯询问，略带疑惑，但略有上下文依赖。,
MAY_0848,data/raw/wav/MAY_0848.wav,なに、いったいどうなって。,ja,5.184,worried,,3,2,False,句末明显截断，语义不完整，不适合独立参考。,
MAY_0849,data/raw/wav/MAY_0849.wav,トトロまよしいです。,ja,2.752,other,,2,2,False,文本存在疑似错字或生僻表达，语义不明确。,
MAY_0850,data/raw/wav/MAY_0850.wav,ただいま電話に出ることができません。,ja,3.595,neutral,,1,4,True,标准自动应答语句，完整且情绪平稳，适合作为中性参考。,
MAY_0851,data/raw/wav/MAY_0851.wav,ピーってなったら天候どうぞ。,ja,3.541,neutral,,1,3,True,留言提示标准句式，完整但文本疑似存在识别错字，情绪平稳。,
MAY_0852,data/raw/wav/MAY_0852.wav,トゥトゥルウ、まゆしいです。おかりんどうしたの?,ja,5.429,gentle,worried,2,5,True,角色标志性问候与关切询问，语句完整，情绪明确且富有角色特征。,典型角色台词，适合做情感参考。
MAY_0853,data/raw/wav/MAY_0853.wav,うん、そうだよ。,ja,1.707,neutral,,1,2,False,时长偏短且为简短附和，缺乏独立语境与明确情绪特征。,
MAY_0854,data/raw/wav/MAY_0854.wav,えなんで。,ja,1.835,worried,,2,2,False,时长不足且为强上下文依赖的疑问短句，不适合作为独立参考。,
MAY_0855,data/raw/wav/MAY_0855.wav,あー オカリ。,ja,2.752,neutral,,1,2,False,文本仅为简短呼唤，缺乏完整语义与明确情绪，上下文依赖强。,残句/呼唤类，不适合作为独立参考。
MAY_0856,data/raw/wav/MAY_0856.wav,もしかしてオカリナも援護に来てくれたの。,ja,4.149,happy,,2,4,True,完整疑问句，带有惊喜与期待感，时长适中，情绪明确。,适合日常惊喜语气参考。
MAY_0857,data/raw/wav/MAY_0857.wav,ルカちゃんにコスを着てもらうためのね説得だよ。,ja,4.629,gentle,,2,4,True,解释说明类完整语句，语气轻松自然，适合日常对话参考。,语速平稳，适合中性偏柔和参考。
MAY_0858,data/raw/wav/MAY_0858.wav,ねえオカリルカちゃんを説得するいい方法何かないかな。,ja,7.264,worried,,2,4,True,完整商量语气，带有轻微求助与困扰，时长在理想区间。,适合表现轻微焦虑或求助状态。
MAY_0859,data/raw/wav/MAY_0859.wav,マユシイにはルカちゃん攻略法がもう思いつきません。,ja,5.899,sad,,2,4,True,表达无奈与轻微挫败，语义完整独立，情绪指向清晰。,适合表现放弃或无力感。
MAY_0860,data/raw/wav/MAY_0860.wav,ええどういうこと。,ja,2.891,worried,,2,4,True,完整疑问短句，时长适中，疑惑情绪明确。,
MAY_0861,data/raw/wav/MAY_0861.wav,どうで旅行かな。,ja,3.456,other,,1,2,False,文本疑似残缺或存在语病，语义不明确，不适合作为独立参考。,疑似口误或断句不全。
MAY_0862,data/raw/wav/MAY_0862.wav,オカリ、遠出ってどこ行くの?どうして急に?,ja,4.992,worried,excited,3,5,True,文本完整且包含明确疑问与惊讶情绪，时长理想，非常适合作为参考。,双问句连贯，情绪层次丰富。
MAY_0863,data/raw/wav/MAY_0863.wav,え、どういうこと?,ja,2.315,worried,,2,4,True,标准疑问短句，情绪明确，时长在推荐区间内。,与0860语义相近，更口语化。
MAY_0864,data/raw/wav/MAY_0864.wav,う、うん。,ja,1.419,neutral,embarrassed,1,2,False,时长过短且为简单应答词，缺乏完整语义与情绪层次。,仅适合做语气填充。
MAY_0865,data/raw/wav/MAY_0865.wav,お帰り。マユシはなんだか怖いよ。,ja,5.963,worried,sad,3,5,True,文本完整，害怕与担忧情绪明确，时长适中，非常适合作为参考。,
MAY_0866,data/raw/wav/MAY_0866.wav,どこ行くの。,ja,1.519,neutral,,2,2,False,时长明显过短，且缺乏明确情绪指向，上下文依赖较强。,
MAY_0867,data/raw/wav/MAY_0867.wav,マユシは置いていかれたくないな。,ja,4.629,sad,worried,3,5,True,句子完整，依恋与不安情绪明确，时长合适，适合参考。,
MAY_0868,data/raw/wav/MAY_0868.wav,そんなこと言っちゃやだよ。絶対戻ってきてね。でないとマユシは何かなんだか。,ja,9.408,worried,sad,4,3,False,时长偏长，且句末为未完结的残句，情绪表达不够完整独立。,
MAY_0870,data/raw/wav/MAY_0870.wav,あのねおっかり、マヨシは聞きたいこといっぱいあるけど今は我慢しとくね。,ja,8.424,gentle,serious,3,3,False,文本完整，克制与温柔情绪明确，时长略超建议区间但整体可用。,文本含口语化昵称，但不影响情绪判断。
MAY_0871,data/raw/wav/MAY_0871.wav,その代わり終わったらね全部聞かせてほしいです。,ja,5.992,gentle,,2,5,True,句子完整，语气礼貌温和，时长在理想区间内，非常适合作为参考。,
MAY_0872,data/raw/wav/MAY_0872.wav,ふぶきちゃんからメールがあってね、マユシーのコスにちょっと問題発生しちゃってたのです。糸がほつれてるところがあったんだ。,ja,11.056,neutral,worried,2,3,False,时长超过8秒，包含多句信息且偏向叙述，不适合作为单句参考。,
MAY_0873,data/raw/wav/MAY_0873.wav,それを直しに。,ja,1.592,neutral,,1,2,False,时长不足2秒且为残句，缺乏完整语境，不适合参考。,
MAY_0874,data/raw/wav/MAY_0874.wav,住んでるっていうかね、今ちょうど U P X のスタベマできてたのです。,ja,7.816,neutral,happy,2,4,True,时长合适，口语表达自然完整，情绪平稳，适合作为参考。,带有口语填充词，但整体语义完整。
MAY_0875,data/raw/wav/MAY_0875.wav,今日のパーティー。,ja,1.688,neutral,,1,2,False,仅为名词短语，时长过短，缺乏完整语义，不适合参考。,
MAY_0876,data/raw/wav/MAY_0876.wav,中止になったけど絶対にいつか。,ja,4.024,serious,,3,4,True,文本完整，时长在理想区间，表达坚定的决心，适合作为参考。,
MAY_0877,data/raw/wav/MAY_0877.wav,ジューシー唐揚げナンバーワン。,ja,3.648,happy,,4,4,True,文本完整，时长合适，语气积极热情，适合作为参考。,
MAY_0880,data/raw/wav/MAY_0880.wav,なんのこと。,ja,1.76,neutral,,2,2,False,时长不足2秒，且为疑问短句，依赖上下文，不适合作为独立参考。,
MAY_0881,data/raw/wav/MAY_0881.wav,オカリ。,ja,1.4,neutral,,1,1,False,时长过短，疑似残句或专有名词，缺乏完整语义与情绪。,
MAY_0883,data/raw/wav/MAY_0883.wav,お帰りお帰りちょっと来て。,ja,3.416,gentle,,3,4,True,文本完整，时长合适，日常招呼语气自然亲切，适合参考。,
MAY_0884,data/raw/wav/MAY_0884.wav,これをね持っててくれないかなこうしてピローンって広げて。,ja,7.16,gentle,,2,4,True,文本完整，语气自然温和，时长在理想区间内，适合作为日常对话参考。,
MAY_0885,data/raw/wav/MAY_0885.wav,ビローン。,ja,1.112,other,,1,1,False,仅为拟声词，时长过短且缺乏完整语义，不适合作为独立参考。,
MAY_0886,data/raw/wav/MAY_0886.wav,うん。,ja,1.424,neutral,,1,1,False,单字应答，时长不足且情绪信息极少，上下文依赖强，不适合参考。,
MAY_0887,data/raw/wav/MAY_0887.wav,うん、ありがとう。,ja,2.36,gentle,,2,4,True,表达感谢，语气礼貌温和，时长适中，语义完整明确。,
MAY_0888,data/raw/wav/MAY_0888.wav,うんできたー。,ja,2.16,happy,,3,4,True,表达完成某事的喜悦，情绪明确，时长合适，适合单句参考。,
MAY_0889,data/raw/wav/MAY_0889.wav,クリスちゃんより先にできたよ。競争してたんだ。,ja,4.992,happy,teasing,2,4,True,文本完整，语气轻松带点小得意，时长合适，适合作为日常对话参考。,
MAY_0890,data/raw/wav/MAY_0890.wav,何が問題なのかな完成したんじゃないの。,ja,4.856,serious,worried,2,4,True,疑问句式完整，语气偏向认真询问，时长适中，适合参考。,
MAY_0891,data/raw/wav/MAY_0891.wav,ああお帰りお帰り鈴さんも一緒だったんだね。,ja,5.717,gentle,happy,2,5,True,日常问候语自然完整，语气温和亲切，时长理想，非常适合作为参考。,
MAY_0892,data/raw/wav/MAY_0892.wav,やっぱりねスーパー電話レンジちゃんの完成祝いはするべきだよ。,ja,6.731,excited,happy,3,4,True,表达明确且带有提议的热情，句子完整，时长在合理区间内。,
MAY_0893,data/raw/wav/MAY_0893.wav,ということで、だるくんと二人で買い出ししてね、帰ってきたの。,ja,6.096,neutral,,1,3,True,带有承接上文的口语化表达，信息完整但略有上下文依赖，时长合适。,
MAY_0894,data/raw/wav/MAY_0894.wav,えー オカリ付き合い悪いよ。,ja,4.741,teasing,,2,4,True,文本完整独立，带有轻微调侃语气，时长适中。,日常吐槽风格
MAY_0895,data/raw/wav/MAY_0895.wav,すずさん元気ないけどどうかしたの?,ja,4.299,worried,,3,5,True,疑问句表达关心，情绪明确，时长标准，非常适合作为参考。,
MAY_0896,data/raw/wav/MAY_0896.wav,まゆしいも聞きたいよ。,ja,2.453,happy,,2,4,True,句子简短完整，表达期待与好奇，时长在合理区间。,
MAY_0897,data/raw/wav/MAY_0897.wav,でもすずさん落ち込んでるみたいだし、なんだかね、まゆしいは心配なのです。,ja,8.944,worried,sad,3,3,False,情绪明确为担忧，但时长略超上限且含口语填充词，适合作为参考但需留意节奏。,时长偏长
MAY_0898,data/raw/wav/MAY_0898.wav,鈴さんは何年生まれなの?,ja,2.544,neutral,,1,4,True,标准疑问句，情绪中性平稳，时长合适，适合基础音色参考。,
MAY_0899,data/raw/wav/MAY_0899.wav,七年後なんだ。まだ生まれてないのにここにいるんだね。うん?ええと。,ja,11.443,neutral,,2,2,False,时长超出建议区间，文本含多处语气词与停顿，偏向内心独白，独立性不足。,
MAY_0900,data/raw/wav/MAY_0900.wav,ディストピア?,ja,1.835,neutral,,2,2,False,时长过短且仅为单一疑问词，缺乏完整语境与明确情绪。,
MAY_0901,data/raw/wav/MAY_0901.wav,それは困るよ。まゆしいはバナナ大好きなのに。,ja,5.456,worried,,3,5,True,时长适中，语义完整独立，带有温和关切的情绪，非常适合作为参考。,
MAY_0902,data/raw/wav/MAY_0902.wav,じゃあお父さんを探してるっていうのはあれは嘘だったのかな。,ja,7.461,serious,,3,4,True,时长在合理范围内，句子完整，情绪偏向认真推测，适合作为参考。,
MAY_0903,data/raw/wav/MAY_0903.wav,わあ、ハモったー。,ja,2.597,happy,,4,5,True,时长标准，情绪明确饱满，句子独立，是优质的单句参考素材。,
MAY_0904,data/raw/wav/MAY_0904.wav,えっとなんで二千年と千九百九十一年なの。,ja,6.016,neutral,,2,4,True,文本完整，时长合适，语气为日常疑问，适合作为中性参考。,
MAY_0905,data/raw/wav/MAY_0905.wav,事件。,ja,1.147,neutral,,1,1,False,文本仅为孤立名词，缺乏完整语境与情绪表达，时长过短。,时长不足2秒
MAY_0906,data/raw/wav/MAY_0906.wav,今年って何か大きな事件起きたかな。,ja,5.2,neutral,worried,2,4,True,句子完整，时长适中，带有轻微思索与关切感，适合参考。,
MAY_0907,data/raw/wav/MAY_0907.wav,あそっかあそうだよねすごい。,ja,4.587,happy,excited,3,5,True,文本连贯，情绪从恍然到赞叹过渡自然，时长完美，极具参考价值。,
MAY_0908,data/raw/wav/MAY_0908.wav,衣装ってどういうこと?,ja,3.728,neutral,,2,4,True,疑问句结构完整，时长合适，语气明确，适合作为日常对话参考。,
MAY_0909,data/raw/wav/MAY_0909.wav,あれじゃないかなクリスちゃんが死んじゃったっていうおかりんのメール。,ja,6.728,worried,,3,4,True,文本完整，话题涉及死亡，情绪明确偏向担忧，时长合适。,语气偏沉重，需注意演绎分寸。
MAY_0910,data/raw/wav/MAY_0910.wav,まゆしいはね平泳ぎが得意だよ。,ja,4.184,gentle,,2,5,True,句子独立完整，语气轻松自然，时长标准，非常适合作为参考。,
MAY_0911,data/raw/wav/MAY_0911.wav,そうだよ。タイムマシンならね、時間はあんまり関係ないもん。,ja,6.728,neutral,,2,4,True,陈述句完整，语气平稳具解释性，时长合适。,含承接词但语义独立。
MAY_0912,data/raw/wav/MAY_0912.wav,まゆしいは腹ペコです。,ja,2.976,happy,,3,5,True,句子简短完整，情绪明确可爱，时长在理想区间内。,
MAY_0913,data/raw/wav/MAY_0913.wav,わあオカリこんな大金どうするの。,ja,5.112,excited,,4,5,True,感叹词开头情绪饱满明确，句子完整，时长合适。,
MAY_0914,data/raw/wav/MAY_0914.wav,ちょっと待って待って。,ja,3.192,worried,,3,4,True,文本简短独立，带有轻微催促与焦急感，时长在理想区间内。,日常高频短句，适配性强。
MAY_0915,data/raw/wav/MAY_0915.wav,ねえねえみんなもう一つ忘れてるよ。,ja,4.992,excited,happy,3,5,True,句子完整且情绪明确，带有活泼提醒的语气，时长理想。,适合日常互动参考。
MAY_0916,data/raw/wav/MAY_0916.wav,鈴さんのお父さんは今はどこにいるの?,ja,4.616,worried,serious,3,4,True,疑问句结构完整，情绪偏向关切询问，时长适中。,专有名词不影响单句情绪表达。
MAY_0919,data/raw/wav/MAY_0919.wav,わあオカリんってばダメなんだよ。約束はねちゃんと守らなきゃ。,ja,8.2,serious,gentle,3,3,False,语义完整但时长略超8秒上限，带有轻微责备与认真语气。,时长偏长，建议作为备选。
MAY_0920,data/raw/wav/MAY_0920.wav,この前約束したでしょ鈴さんのお父さんはみんなで探そうって。,ja,8.04,serious,,2,2,False,上下文依赖较强，且时长略超建议区间，独立参考性稍弱。,需结合前文语境理解，情绪表达偏平。
